customer_id,age_group,household_size,household_type,income_decile,income_level,residence_type,disposable_income,monthly_food_budget,mart_fresh_budget,price_sensitivity,freshness_sensitivity,basket_size_factor,visit_lambda_year,visit_frequency,preferred_category,pref_produce,pref_meat,pref_dairy,pref_deli,pref_cheese
CUS007758,60_plus,3~4,family,10,high,apartment,10674991,778000,35010,0.4089,0.8302,1.11,88.1,medium,produce,0.4352,0.3363,0.1323,0.0672,0.0289
CUS007759,40s,2,couple,6,middle,villa,3778538,470049,21152,0.5274,0.7143,1.0,78.2,medium,produce,0.4853,0.1458,0.1088,0.2034,0.0567
CUS007760,30s,2,couple,6,middle,villa,3778538,526825,23707,0.5121,0.6757,1.0,37.9,low,produce,0.3508,0.176,0.1035,0.2191,0.1506
CUS007761,50s,3~4,family,6,middle,villa,3778538,488923,22002,0.4914,0.7719,1.11,85.6,medium,produce,0.4862,0.3243,0.1231,0.043,0.0233
CUS007762,60_plus,1,senior,3,low,single_household,2039997,169841,7643,0.6433,0.9112,0.897,180.9,high,produce,0.5473,0.2853,0.0819,0.056,0.0294
CUS007763,30s,2,couple,5,middle,apartment,3185740,392133,17646,0.3757,0.7589,1.0,107.3,medium,produce,0.3357,0.3076,0.0825,0.2119,0.0623
CUS007764,60_plus,2,senior,4,middle,apartment,2650689,406221,18280,0.5857,0.7874,1.0,71.4,medium,produce,0.5054,0.2393,0.1729,0.0737,0.0088
CUS007765,40s,1,single,6,middle,single_household,3778538,252231,11350,0.3877,0.7847,0.897,142.5,high,produce,0.3207,0.2094,0.2994,0.0745,0.096
CUS007766,50s,2,couple,10,high,apartment,10674991,694027,31231,0.2016,0.736,1.0,74.7,medium,produce,0.3029,0.2255,0.1583,0.2174,0.0959
CUS007767,60_plus,2,senior,7,middle,apartment,4564124,526836,23708,0.5971,0.9066,1.0,124.9,high,produce,0.4942,0.2053,0.2466,0.0284,0.0254
CUS007768,30s,1,single,10,high,single_household,10674991,349525,15729,0.3575,0.7797,0.897,98.2,medium,produce,0.552,0.1877,0.0868,0.0738,0.0997
CUS007769,20s,2,couple,8,high,apartment,5406144,531676,23925,0.4331,0.8117,1.0,110.5,high,produce,0.3229,0.2374,0.1869,0.0918,0.161
CUS007770,40s,1,single,2,low,single_household,1372460,196833,8857,0.7806,0.803,0.897,109.5,medium,produce,0.4582,0.2043,0.1495,0.1045,0.0835
CUS007771,30s,2,couple,7,middle,apartment,4564124,453200,20394,0.5296,0.7893,1.0,32.7,low,produce,0.5245,0.2122,0.1088,0.0998,0.0546
CUS007772,20s,3~4,family,8,high,apartment,5406144,562132,25296,0.4034,0.6522,1.11,70.5,medium,produce,0.322,0.1744,0.19,0.2027,0.1109
CUS007773,60_plus,3~4,family,7,middle,apartment,4564124,532721,23972,0.5541,0.7341,1.11,58.3,medium,produce,0.4382,0.2633,0.1066,0.0729,0.1189
CUS007774,40s,2,couple,7,middle,apartment,4564124,486594,21897,0.4545,0.9396,1.0,95.7,medium,produce,0.3929,0.243,0.1612,0.0761,0.1269
CUS007775,40s,1,single,4,middle,single_household,2650689,185304,8339,0.6067,0.7736,0.897,51.4,low,dairy,0.2054,0.2355,0.4016,0.0528,0.1047
CUS007776,30s,3~4,family,5,middle,apartment,3185740,436479,19642,0.5304,0.6372,1.11,65.9,medium,produce,0.4752,0.1142,0.1264,0.2258,0.0584
CUS007777,30s,1,single,2,low,apartment,1372460,197635,8894,0.633,0.7024,0.897,71.0,medium,meat,0.2264,0.2524,0.1764,0.2234,0.1214
CUS007778,60_plus,1,senior,3,low,single_household,2039997,213658,9615,0.7153,0.6902,0.897,87.6,medium,produce,0.6662,0.1799,0.0911,0.0397,0.023
CUS007779,50s,3~4,family,10,high,villa,10674991,773834,34823,0.3184,0.633,1.11,26.5,low,meat,0.2989,0.3338,0.2126,0.1079,0.0467
CUS007780,50s,2,couple,9,high,apartment,6734142,542613,24418,0.3754,0.9493,1.0,95.5,medium,meat,0.2664,0.3758,0.1041,0.1733,0.0803
CUS007781,30s,1,single,2,low,single_household,1372460,176178,7928,0.7347,0.6863,0.897,50.4,low,produce,0.4518,0.2064,0.1295,0.0212,0.1912
CUS007782,60_plus,1,senior,8,high,apartment,5406144,319645,14384,0.4337,0.8381,0.897,97.8,medium,produce,0.4779,0.266,0.0849,0.065,0.1062
CUS007783,20s,1,single,4,middle,single_household,2650689,197006,8865,0.5821,0.7056,0.897,77.2,medium,dairy,0.2689,0.2214,0.2827,0.1933,0.0337
CUS007784,60_plus,1,senior,1,low,single_household,597808,169538,7629,0.8358,0.8364,0.897,91.6,medium,produce,0.502,0.3044,0.1009,0.0306,0.0621
CUS007785,60_plus,1,senior,5,middle,single_household,3185740,273994,12330,0.5223,0.7921,0.897,114.9,high,produce,0.4567,0.1066,0.2059,0.1143,0.1165
CUS007786,60_plus,1,senior,1,low,apartment,597808,126643,5699,0.7943,0.8349,0.897,131.0,high,produce,0.3871,0.2927,0.2418,0.0507,0.0277
CUS007787,50s,2,couple,1,low,apartment,597808,301105,13550,0.8079,0.6725,1.0,78.6,medium,produce,0.3743,0.1582,0.173,0.1118,0.1827
CUS007788,60_plus,2,senior,7,middle,villa,4564124,509067,22908,0.4382,0.8085,1.0,134.4,high,produce,0.4956,0.154,0.1865,0.0573,0.1066
CUS007789,60_plus,2,senior,7,middle,apartment,4564124,431569,19421,0.4749,0.6658,1.0,93.9,medium,produce,0.6349,0.275,0.0478,0.0254,0.0169
CUS007790,50s,1,single,4,middle,single_household,2650689,229656,10335,0.4794,0.6827,0.897,40.2,low,meat,0.3207,0.3694,0.1509,0.0887,0.0703
CUS007791,60_plus,1,senior,4,middle,apartment,2650689,210223,9460,0.4862,0.8427,0.897,110.5,high,produce,0.5121,0.248,0.1722,0.0243,0.0435
CUS007792,30s,3~4,family,7,middle,apartment,4564124,551149,24802,0.3648,0.8496,1.11,35.9,low,meat,0.3052,0.343,0.2038,0.1235,0.0245
CUS007793,60_plus,2,senior,5,middle,villa,3185740,335972,15119,0.6458,0.8669,1.0,108.2,medium,produce,0.5495,0.1873,0.1673,0.023,0.0729
CUS007794,60_plus,1,senior,1,low,single_household,597808,138701,6242,0.8748,0.7674,0.897,75.2,medium,produce,0.4604,0.1799,0.2173,0.0413,0.1012
CUS007795,40s,3~4,family,10,high,apartment,10674991,761934,34287,0.3564,0.9566,1.11,97.9,medium,produce,0.4304,0.2575,0.1121,0.0805,0.1194
CUS007796,60_plus,2,senior,10,high,apartment,10674991,990980,44594,0.2861,0.8537,1.0,108.4,medium,produce,0.5002,0.2335,0.1731,0.0526,0.0406
CUS007797,40s,1,single,4,middle,villa,2650689,257670,11595,0.5405,0.6358,0.897,69.8,medium,produce,0.3867,0.2432,0.1176,0.2095,0.0429
CUS007798,40s,1,single,4,middle,apartment,2650689,199256,8967,0.5893,0.827,0.897,76.0,medium,produce,0.3452,0.2225,0.1044,0.2083,0.1196
CUS007799,60_plus,1,senior,3,low,single_household,2039997,165413,7444,0.6754,0.9172,0.897,47.1,low,produce,0.4337,0.0827,0.2667,0.078,0.1389
CUS007800,60_plus,2,senior,5,middle,single_household,3185740,385699,17356,0.6612,0.8352,1.0,63.6,medium,produce,0.4531,0.1774,0.2196,0.1361,0.0138
CUS007801,50s,2,couple,3,low,villa,2039997,340939,15342,0.7344,0.847,1.0,138.8,high,meat,0.3734,0.3961,0.1043,0.0633,0.0629
CUS007802,50s,3~4,family,10,high,apartment,10674991,782241,35201,0.4103,0.7609,1.11,110.6,high,produce,0.4641,0.2564,0.0886,0.1288,0.0621
CUS007803,60_plus,2,senior,2,low,apartment,1372460,321205,14454,0.7074,0.8891,1.0,96.7,medium,produce,0.4835,0.2021,0.1805,0.0512,0.0827
CUS007804,40s,5+,family,9,high,single_household,6734142,628885,28300,0.2879,0.7402,1.252,62.4,medium,meat,0.2967,0.3042,0.1956,0.1108,0.0927
CUS007805,60_plus,2,senior,6,middle,villa,3778538,408385,18377,0.5443,0.6919,1.0,25.4,low,produce,0.7111,0.1133,0.1384,0.0129,0.0244
CUS007806,60_plus,2,senior,4,middle,apartment,2650689,477062,21468,0.6244,0.8962,1.0,85.9,medium,produce,0.5948,0.2106,0.1374,0.0133,0.044
CUS007807,40s,5+,family,7,middle,apartment,4564124,681667,30675,0.4265,0.8188,1.252,54.7,low,dairy,0.2504,0.1656,0.3678,0.184,0.0322
CUS007808,40s,3~4,family,9,high,apartment,6734142,672519,30263,0.4459,0.6651,1.11,103.8,medium,produce,0.5085,0.2225,0.0531,0.1966,0.0193
CUS007809,60_plus,2,senior,7,middle,apartment,4564124,484243,21791,0.5469,0.8184,1.0,66.7,medium,produce,0.405,0.3708,0.0684,0.102,0.0539
CUS007810,40s,3~4,family,9,high,apartment,6734142,689910,31046,0.4011,0.6013,1.11,159.1,high,produce,0.3287,0.1425,0.183,0.1933,0.1524
CUS007811,50s,2,couple,5,middle,apartment,3185740,384568,17306,0.423,0.7407,1.0,98.5,medium,produce,0.3602,0.153,0.1782,0.1651,0.1435
CUS007812,60_plus,1,senior,5,middle,villa,3185740,201014,9046,0.5647,0.739,0.897,126.9,high,produce,0.5705,0.1161,0.1749,0.0428,0.0957
CUS007813,60_plus,1,senior,6,middle,single_household,3778538,251265,11307,0.5576,0.7048,0.897,86.4,medium,produce,0.3798,0.3346,0.0972,0.0357,0.1526
CUS007814,40s,3~4,family,2,low,apartment,1372460,370063,16653,0.5793,0.7234,1.11,84.4,medium,meat,0.3206,0.3283,0.2054,0.1254,0.0203
CUS007815,30s,1,single,3,low,single_household,2039997,232416,10459,0.7781,0.7177,0.897,109.3,medium,dairy,0.2638,0.155,0.2809,0.2066,0.0936
CUS007816,60_plus,2,senior,7,middle,villa,4564124,502781,22625,0.3183,0.7923,1.0,83.3,medium,produce,0.6124,0.1289,0.0299,0.0956,0.1331
CUS007817,60_plus,1,senior,6,middle,single_household,3778538,219364,9871,0.4704,0.7668,0.897,44.9,low,produce,0.4814,0.24,0.2295,0.0408,0.0084
CUS007818,60_plus,1,senior,5,middle,single_household,3185740,155248,6986,0.4808,0.8376,0.897,48.5,low,produce,0.3963,0.2116,0.1725,0.032,0.1875
CUS007819,60_plus,2,senior,2,low,apartment,1372460,355218,15985,0.623,0.8259,1.0,55.6,medium,produce,0.4244,0.2236,0.2014,0.1128,0.0378
CUS007820,60_plus,1,senior,8,high,single_household,5406144,418849,18848,0.4179,0.7574,0.897,40.1,low,produce,0.3673,0.2311,0.2368,0.1435,0.0212
CUS007821,60_plus,1,senior,3,low,single_household,2039997,183242,8246,0.6439,0.6719,0.897,48.7,low,produce,0.472,0.269,0.0869,0.1099,0.0622
CUS007822,50s,3~4,family,6,middle,apartment,3778538,567230,25525,0.4193,0.7556,1.11,133.2,high,produce,0.4022,0.2312,0.1476,0.117,0.102
CUS007823,60_plus,1,senior,2,low,apartment,1372460,166180,7478,0.6758,0.725,0.897,178.3,high,produce,0.3674,0.3223,0.1793,0.1182,0.0128
CUS007824,60_plus,5+,family,8,high,apartment,5406144,540848,24338,0.4652,0.7992,1.252,70.7,medium,produce,0.4013,0.2849,0.1432,0.0733,0.0973
CUS007825,60_plus,3~4,family,9,high,villa,6734142,684114,30785,0.4118,0.7615,1.11,116.0,high,produce,0.5261,0.2035,0.1889,0.0623,0.0192
CUS007826,20s,1,single,2,low,apartment,1372460,182787,8225,0.6767,0.538,0.897,89.6,medium,meat,0.2665,0.2875,0.1931,0.2213,0.0316
CUS007827,40s,1,single,6,middle,apartment,3778538,266768,12005,0.549,0.733,0.897,112.9,high,produce,0.3437,0.3434,0.1669,0.0737,0.0723
CUS007828,40s,3~4,family,7,middle,apartment,4564124,531554,23920,0.4015,0.7665,1.11,75.9,medium,produce,0.4253,0.2832,0.1434,0.1006,0.0474
CUS007829,60_plus,2,senior,4,middle,apartment,2650689,324884,14620,0.7063,0.7265,1.0,85.8,medium,produce,0.4442,0.1574,0.1991,0.0198,0.1794
CUS007830,20s,1,single,4,middle,apartment,2650689,182050,8192,0.4731,0.6342,0.897,71.8,medium,meat,0.1888,0.3047,0.1357,0.221,0.1498
CUS007831,50s,1,single,3,low,single_household,2039997,168476,7581,0.6173,0.6838,0.897,84.9,medium,produce,0.4663,0.205,0.1339,0.1756,0.0192
CUS007832,60_plus,3~4,family,9,high,single_household,6734142,606351,27286,0.4138,0.8125,1.11,110.0,medium,produce,0.4195,0.0638,0.2317,0.1602,0.1249
CUS007833,60_plus,1,senior,2,low,villa,1372460,241410,10863,0.6074,0.9329,0.897,62.0,medium,produce,0.5316,0.1745,0.1889,0.0702,0.0347
CUS007834,40s,5+,family,9,high,apartment,6734142,762235,34301,0.3755,0.8662,1.252,30.7,low,produce,0.4035,0.2768,0.216,0.0634,0.0404
CUS007835,60_plus,2,senior,3,low,apartment,2039997,349178,15713,0.6364,0.8401,1.0,152.2,high,produce,0.5391,0.1916,0.1487,0.05,0.0706
CUS007836,30s,1,single,1,low,single_household,597808,154828,6967,0.9313,0.7403,0.897,67.8,medium,produce,0.3771,0.2279,0.2619,0.1119,0.0213
CUS007837,60_plus,2,senior,1,low,apartment,597808,207554,9340,0.9486,0.7631,1.0,97.3,medium,produce,0.443,0.1851,0.135,0.0731,0.1638
CUS007838,60_plus,3~4,family,10,high,apartment,10674991,797906,35906,0.1736,0.8821,1.11,29.5,low,produce,0.4736,0.2892,0.0799,0.1252,0.032
CUS007839,40s,1,single,4,middle,apartment,2650689,159715,7187,0.6098,0.6629,0.897,50.3,low,dairy,0.2115,0.2357,0.3304,0.1907,0.0317
CUS007840,60_plus,1,senior,9,high,apartment,6734142,355967,16019,0.2976,0.7872,0.897,40.2,low,produce,0.5882,0.2212,0.0981,0.0198,0.0727
CUS007841,50s,3~4,family,8,high,apartment,5406144,590364,26566,0.3862,0.7783,1.11,84.3,medium,produce,0.395,0.2198,0.143,0.0623,0.1799
CUS007842,60_plus,3~4,family,8,high,apartment,5406144,628600,28287,0.3835,0.8333,1.11,113.5,high,produce,0.5338,0.1805,0.2112,0.0341,0.0405
CUS007843,60_plus,1,senior,2,low,single_household,1372460,201402,9063,0.7553,0.8657,0.897,102.0,medium,produce,0.6157,0.2574,0.0831,0.0261,0.0177
CUS007844,30s,3~4,family,9,high,apartment,6734142,677736,30498,0.463,0.7136,1.11,93.0,medium,dairy,0.2843,0.1591,0.3412,0.1347,0.0807
CUS007845,40s,2,couple,4,middle,apartment,2650689,302817,13627,0.5886,0.6241,1.0,80.3,medium,meat,0.2762,0.351,0.2035,0.0598,0.1095
CUS007846,50s,3~4,family,7,middle,apartment,4564124,528915,23801,0.4634,0.6906,1.11,72.2,medium,produce,0.3654,0.318,0.1312,0.1081,0.0773
CUS007847,40s,3~4,family,9,high,apartment,6734142,623332,28050,0.4457,0.7995,1.11,109.9,medium,meat,0.2821,0.3334,0.1742,0.1686,0.0416
CUS007848,30s,3~4,family,7,middle,single_household,4564124,555877,25014,0.5019,0.6796,1.11,76.1,medium,dairy,0.2601,0.1851,0.301,0.2275,0.0264
CUS007849,30s,1,single,4,middle,apartment,2650689,212932,9582,0.597,0.6892,0.897,148.1,high,meat,0.2852,0.4247,0.1816,0.0572,0.0513
CUS007850,60_plus,2,senior,8,high,apartment,5406144,466565,20995,0.4714,0.7561,1.0,83.0,medium,produce,0.4801,0.1519,0.2919,0.0374,0.0387
CUS007851,30s,2,couple,9,high,single_household,6734142,547149,24622,0.3408,0.7209,1.0,87.6,medium,produce,0.4527,0.1657,0.1525,0.1539,0.0751
CUS007852,40s,2,couple,6,middle,apartment,3778538,455350,20491,0.4727,0.6286,1.0,67.1,medium,meat,0.3096,0.3852,0.1473,0.1256,0.0324
CUS007853,60_plus,1,senior,7,middle,single_household,4564124,206537,9294,0.5078,0.6401,0.897,81.5,medium,meat,0.3397,0.3683,0.1628,0.0949,0.0343
CUS007854,50s,2,couple,5,middle,apartment,3185740,488603,21987,0.5041,0.7135,1.0,41.2,low,produce,0.3376,0.1699,0.1914,0.2153,0.0858
CUS007855,60_plus,2,senior,3,low,villa,2039997,417739,18798,0.6941,0.9173,1.0,78.8,medium,produce,0.471,0.2524,0.1222,0.0856,0.0687
CUS007856,60_plus,3~4,family,5,middle,apartment,3185740,407523,18339,0.6051,0.7495,1.11,57.3,medium,produce,0.4687,0.2888,0.1072,0.0971,0.0382
CUS007857,50s,2,couple,4,middle,villa,2650689,324974,14624,0.4556,0.7638,1.0,162.2,high,produce,0.4693,0.3122,0.0956,0.0495,0.0734
CUS007858,60_plus,1,senior,1,low,single_household,597808,133865,6024,0.886,0.7868,0.897,99.4,medium,produce,0.5331,0.1493,0.2243,0.032,0.0613
CUS007859,20s,3~4,family,2,low,villa,1372460,355089,15979,0.8051,0.6611,1.11,149.5,high,meat,0.1686,0.4133,0.1542,0.2353,0.0285
CUS007860,50s,3~4,family,10,high,apartment,10674991,836782,37655,0.327,0.8065,1.11,151.7,high,produce,0.4042,0.2623,0.1909,0.0512,0.0913
CUS007861,40s,1,single,5,middle,single_household,3185740,253572,11411,0.5779,0.8097,0.897,47.8,low,meat,0.2878,0.3763,0.1301,0.1486,0.0572
CUS007862,50s,2,couple,10,high,villa,10674991,671111,30200,0.3483,0.7065,1.0,75.4,medium,produce,0.3795,0.1651,0.1812,0.2316,0.0427
CUS007863,60_plus,1,senior,7,middle,single_household,4564124,315311,14189,0.6069,0.7734,0.897,135.1,high,produce,0.4928,0.1757,0.0765,0.1516,0.1035
CUS007864,50s,1,single,6,middle,single_household,3778538,265403,11943,0.494,0.8083,0.897,96.9,medium,produce,0.4167,0.2473,0.2278,0.1041,0.0041
CUS007865,40s,3~4,family,7,middle,apartment,4564124,538447,24230,0.5325,0.7286,1.11,84.7,medium,produce,0.363,0.266,0.1417,0.1075,0.1218
CUS007866,60_plus,3~4,family,4,middle,apartment,2650689,400108,18005,0.5689,0.665,1.11,126.0,high,produce,0.5367,0.1513,0.0983,0.0608,0.1529
CUS007867,50s,3~4,family,6,middle,apartment,3778538,533885,24025,0.5371,0.7417,1.11,58.2,medium,produce,0.4739,0.2385,0.0537,0.0445,0.1893
CUS007868,30s,2,couple,10,high,apartment,10674991,594998,26775,0.4153,0.5486,1.0,99.0,medium,produce,0.4761,0.3119,0.0497,0.0775,0.0848
CUS007869,30s,3~4,family,8,high,apartment,5406144,633761,28519,0.4392,0.8566,1.11,52.9,low,dairy,0.2406,0.2479,0.2508,0.214,0.0467
CUS007870,60_plus,2,senior,10,high,apartment,10674991,659778,29690,0.2872,0.8257,1.0,40.4,low,meat,0.3772,0.3902,0.1579,0.0461,0.0286
CUS007871,60_plus,1,senior,3,low,single_household,2039997,214119,9635,0.6226,0.6243,0.897,199.7,high,produce,0.3739,0.311,0.1825,0.0812,0.0514
CUS007872,50s,1,single,5,middle,apartment,3185740,203268,9147,0.5506,0.8222,0.897,79.1,medium,produce,0.4492,0.1859,0.1857,0.0945,0.0849
CUS007873,30s,1,single,6,middle,single_household,3778538,270194,12159,0.5312,0.6498,0.897,78.3,medium,produce,0.4076,0.2383,0.1729,0.0924,0.0888
CUS007874,40s,3~4,family,6,middle,apartment,3778538,488142,21966,0.55,0.7074,1.11,65.4,medium,produce,0.4041,0.1074,0.1209,0.1549,0.2127
CUS007875,30s,2,couple,10,high,apartment,10674991,662087,29794,0.3292,0.6367,1.0,48.4,low,produce,0.3574,0.1772,0.199,0.1845,0.0819
CUS007876,50s,1,single,1,low,apartment,597808,143703,6467,0.8805,0.745,0.897,41.7,low,produce,0.4952,0.0717,0.2525,0.1374,0.0433
CUS007877,40s,3~4,family,9,high,villa,6734142,574890,25870,0.3609,0.8263,1.11,54.8,low,meat,0.2983,0.3817,0.154,0.0995,0.0665
CUS007878,20s,1,single,8,high,single_household,5406144,323131,14541,0.4234,0.7593,0.897,58.8,medium,meat,0.2367,0.3376,0.21,0.1502,0.0655
CUS007879,60_plus,3~4,family,7,middle,villa,4564124,679210,30564,0.4656,0.7846,1.11,127.1,high,produce,0.6157,0.1631,0.1686,0.0424,0.0102
CUS007880,40s,1,single,5,middle,apartment,3185740,147625,6643,0.5055,0.7068,0.897,57.3,medium,produce,0.4066,0.1025,0.186,0.2424,0.0624
CUS007881,40s,2,couple,2,low,apartment,1372460,326261,14682,0.6133,0.6388,1.0,61.6,medium,produce,0.3894,0.2438,0.1466,0.1908,0.0294
CUS007882,40s,2,couple,3,low,villa,2039997,289772,13040,0.6326,0.8971,1.0,131.1,high,meat,0.3339,0.3729,0.1245,0.085,0.0837
CUS007883,60_plus,2,senior,6,middle,single_household,3778538,526777,23705,0.518,0.7043,1.0,67.5,medium,meat,0.3124,0.3151,0.0988,0.1493,0.1244
CUS007884,30s,1,single,3,low,single_household,2039997,180735,8133,0.5545,0.7089,0.897,55.1,medium,produce,0.3799,0.2101,0.11,0.1213,0.1787
CUS007885,30s,2,couple,7,middle,apartment,4564124,684182,30788,0.6195,0.5674,1.0,76.7,medium,produce,0.3358,0.2102,0.1478,0.2502,0.056
CUS007886,50s,2,couple,5,middle,villa,3185740,348139,15666,0.5256,0.7804,1.0,70.1,medium,dairy,0.2708,0.2063,0.3049,0.1115,0.1066
CUS007887,50s,3~4,family,7,middle,apartment,4564124,598269,26922,0.4692,0.7417,1.11,108.0,medium,produce,0.3694,0.2895,0.2109,0.0719,0.0583
CUS007888,50s,1,single,9,high,apartment,6734142,342630,15418,0.2971,0.8283,0.897,89.1,medium,meat,0.2744,0.3504,0.1491,0.1337,0.0924
CUS007889,50s,3~4,family,9,high,apartment,6734142,650727,29283,0.5035,0.914,1.11,75.5,medium,dairy,0.2068,0.2319,0.2925,0.1134,0.1555
CUS007890,30s,1,single,1,low,apartment,597808,139763,6289,0.8632,0.7477,0.897,30.2,low,produce,0.3124,0.224,0.1731,0.1978,0.0927
CUS007891,50s,1,single,4,middle,apartment,2650689,180084,8104,0.5469,0.7462,0.897,86.5,medium,dairy,0.2869,0.1802,0.3046,0.1604,0.0679
CUS007892,60_plus,2,senior,1,low,apartment,597808,297437,13385,0.9301,0.8932,1.0,97.4,medium,produce,0.4143,0.2647,0.0914,0.2036,0.026
CUS007893,60_plus,1,senior,2,low,apartment,1372460,160235,7211,0.7438,0.6991,0.897,118.6,high,meat,0.403,0.4427,0.0488,0.0572,0.0483
CUS007894,50s,3~4,family,10,high,apartment,10674991,785455,35345,0.2954,0.8456,1.11,32.6,low,produce,0.4899,0.1692,0.2431,0.0459,0.0519
CUS007895,60_plus,1,senior,4,middle,apartment,2650689,232858,10479,0.5647,0.9325,0.897,72.4,medium,produce,0.5248,0.1823,0.1615,0.1135,0.0179
CUS007896,40s,3~4,family,2,low,apartment,1372460,339437,15275,0.7477,0.5921,1.11,172.6,high,produce,0.3743,0.2927,0.2044,0.0633,0.0652
CUS007897,30s,2,couple,3,low,villa,2039997,361480,16267,0.76,0.7224,1.0,148.5,high,dairy,0.2486,0.2546,0.3232,0.1454,0.0282
CUS007898,30s,1,single,4,middle,apartment,2650689,199184,8963,0.4205,0.7353,0.897,90.4,medium,produce,0.4075,0.3705,0.0486,0.0793,0.0941
CUS007899,50s,3~4,family,4,middle,apartment,2650689,419886,18895,0.5102,0.7072,1.11,68.6,medium,meat,0.3887,0.3954,0.1335,0.0183,0.0641
CUS007900,40s,3~4,family,10,high,apartment,10674991,763274,34347,0.2671,0.8227,1.11,93.8,medium,produce,0.5006,0.1772,0.1474,0.1029,0.0719
CUS007901,60_plus,3~4,family,7,middle,apartment,4564124,593048,26687,0.5976,0.7444,1.11,50.4,low,produce,0.4499,0.1802,0.1539,0.162,0.054
CUS007902,30s,2,couple,6,middle,apartment,3778538,596464,26841,0.6264,0.7427,1.0,118.5,high,produce,0.3302,0.1596,0.195,0.1789,0.1363
CUS007903,50s,3~4,family,7,middle,apartment,4564124,749139,33711,0.5932,0.9089,1.11,33.7,low,produce,0.3875,0.1801,0.2211,0.172,0.0392
CUS007904,40s,1,single,3,low,villa,2039997,179390,8073,0.6758,0.6265,0.897,100.1,medium,produce,0.3114,0.2316,0.2549,0.1599,0.0423
CUS007905,20s,1,single,7,middle,apartment,4564124,337692,15196,0.4446,0.7076,0.897,129.5,high,meat,0.2612,0.4207,0.0921,0.185,0.0409
CUS007906,60_plus,3~4,family,6,middle,apartment,3778538,599008,26955,0.5437,0.8191,1.11,98.0,medium,produce,0.4948,0.3057,0.1476,0.0299,0.022
CUS007907,40s,5+,family,9,high,apartment,6734142,687547,30940,0.4274,0.6136,1.252,94.2,medium,produce,0.5273,0.2068,0.1347,0.06,0.0712
CUS007908,60_plus,2,senior,4,middle,villa,2650689,296707,13352,0.6532,0.7445,1.0,88.8,medium,produce,0.3109,0.2611,0.2488,0.1515,0.0277
CUS007909,60_plus,1,senior,7,middle,single_household,4564124,434482,19552,0.4875,0.8924,0.897,83.9,medium,produce,0.5017,0.2565,0.1403,0.0925,0.009
CUS007910,60_plus,3~4,family,5,middle,apartment,3185740,442711,19922,0.5425,0.8786,1.11,136.2,high,produce,0.5671,0.1256,0.1759,0.0913,0.0401
CUS007911,60_plus,3~4,family,5,middle,villa,3185740,401132,18051,0.5344,0.9067,1.11,166.5,high,produce,0.4142,0.1857,0.1713,0.1642,0.0646
CUS007912,60_plus,2,senior,5,middle,apartment,3185740,347142,15621,0.5356,0.7742,1.0,77.1,medium,produce,0.3469,0.2912,0.229,0.0554,0.0775
CUS007913,40s,1,single,1,low,villa,597808,146449,6590,0.9324,0.8507,0.897,80.1,medium,meat,0.3101,0.3641,0.1249,0.1908,0.01
CUS007914,60_plus,2,senior,5,middle,single_household,3185740,328615,14788,0.5801,0.6728,1.0,139.5,high,produce,0.4906,0.3181,0.0731,0.0909,0.0272
CUS007915,60_plus,1,senior,7,middle,single_household,4564124,242239,10901,0.4558,0.7327,0.897,54.1,low,produce,0.5338,0.0706,0.064,0.3124,0.0192
CUS007916,50s,2,couple,5,middle,villa,3185740,422308,19004,0.5626,0.8308,1.0,35.0,low,meat,0.1795,0.3511,0.2734,0.0759,0.1203
CUS007917,20s,1,single,4,middle,single_household,2650689,239496,10777,0.5446,0.4556,0.897,60.8,medium,produce,0.4582,0.1485,0.1843,0.1701,0.0388
CUS007918,60_plus,2,senior,6,middle,apartment,3778538,323492,14557,0.5382,0.7211,1.0,117.8,high,produce,0.4428,0.305,0.1756,0.0549,0.0217
CUS007919,60_plus,2,senior,7,middle,apartment,4564124,579876,26094,0.5003,0.7368,1.0,101.9,medium,produce,0.474,0.2463,0.0775,0.1263,0.0759
CUS007920,20s,1,single,9,high,apartment,6734142,400887,18040,0.37,0.7213,0.897,94.6,medium,deli,0.3059,0.1381,0.0989,0.3499,0.1071
CUS007921,60_plus,1,senior,2,low,apartment,1372460,174414,7849,0.6258,0.9048,0.897,94.2,medium,produce,0.3817,0.1766,0.2476,0.0939,0.1003
CUS007922,30s,1,single,5,middle,single_household,3185740,215830,9712,0.5283,0.6911,0.897,77.2,medium,meat,0.3208,0.3257,0.1098,0.1512,0.0925
CUS007923,50s,1,single,2,low,single_household,1372460,140584,6326,0.757,0.8023,0.897,79.2,medium,produce,0.5673,0.2261,0.1341,0.0485,0.0241
CUS007924,50s,2,couple,2,low,apartment,1372460,301245,13556,0.6571,0.8608,1.0,115.9,high,produce,0.4564,0.288,0.0958,0.0202,0.1396
CUS007925,60_plus,2,senior,3,low,single_household,2039997,355836,16013,0.642,0.7308,1.0,106.7,medium,produce,0.424,0.2218,0.1823,0.0684,0.1036
CUS007926,30s,2,couple,9,high,apartment,6734142,591969,26639,0.4134,0.7586,1.0,54.8,low,meat,0.329,0.3379,0.1406,0.1151,0.0774
CUS007927,60_plus,1,senior,3,low,villa,2039997,206192,9279,0.521,0.6337,0.897,81.5,medium,meat,0.3546,0.4277,0.1554,0.0295,0.0327
